,sentence,label,tones
5414,i remember feeling dismayed from this observation,sadness,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.801827,        ""tone_id"": ""analytical"",        ""tone_name"": ""Analytical""      }    ]  }}"
5415,i do know im feeling times more guilty,sadness,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.524299,        ""tone_id"": ""sadness"",        ""tone_name"": ""Sadness""      },      {        ""score"": 0.762356,        ""tone_id"": ""analytical"",        ""tone_name"": ""Analytical""      }    ]  }}"
5416,i am feeling naughty with my thebalm nude tude naughty palette a href http,love,"{  ""document_tone"": {    ""tones"": []  }}"
5417,i was feeling a bit homesick so i made a last minute trip over to broomfield the weekend of the th to the nd,sadness,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.80037,        ""tone_id"": ""sadness"",        ""tone_name"": ""Sadness""      }    ]  }}"
5418,i play it i have more different feelings around a cold grim back drop,anger,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.66934,        ""tone_id"": ""sadness"",        ""tone_name"": ""Sadness""      },      {        ""score"": 0.681699,        ""tone_id"": ""tentative"",        ""tone_name"": ""Tentative""      }    ]  }}"
5419,i am feeling the effects of lifting weights a couple of times last week and i am loving it,love,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.619399,        ""tone_id"": ""joy"",        ""tone_name"": ""Joy""      },      {        ""score"": 0.599421,        ""tone_id"": ""analytical"",        ""tone_name"": ""Analytical""      }    ]  }}"
5420,i could feel it but it didnt hurt,sadness,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.961411,        ""tone_id"": ""tentative"",        ""tone_name"": ""Tentative""      }    ]  }}"
5421,i bring these to mind and feel the joyful laughter well up within my heart it becomes hard to remain weighed down by the heavier negative feelings,joy,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.861539,        ""tone_id"": ""joy"",        ""tone_name"": ""Joy""      }    ]  }}"
5422,i feel like i m going to be living a rich and sustained life throughout this year due to work,joy,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.842108,        ""tone_id"": ""analytical"",        ""tone_name"": ""Analytical""      }    ]  }}"
5423,i feel very carefree xd,joy,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.905615,        ""tone_id"": ""joy"",        ""tone_name"": ""Joy""      },      {        ""score"": 0.849827,        ""tone_id"": ""confident"",        ""tone_name"": ""Confident""      }    ]  }}"
5424,i like that i don t feel pressured yet i like spending time with him,fear,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.513942,        ""tone_id"": ""sadness"",        ""tone_name"": ""Sadness""      },      {        ""score"": 0.822231,        ""tone_id"": ""tentative"",        ""tone_name"": ""Tentative""      }    ]  }}"
5425,i feel are acceptable response times for non crisis responses,joy,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.882284,        ""tone_id"": ""analytical"",        ""tone_name"": ""Analytical""      }    ]  }}"
5426,i feel so peaceful so i know i made the right decision,joy,"{  ""document_tone"": {    ""tones"": []  }}"
5427,i again feel like going out in a friendly and safe environment i am booking a flight to pe,joy,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.793846,        ""tone_id"": ""analytical"",        ""tone_name"": ""Analytical""      }    ]  }}"
5428,i have done music and movie production in the last four years and i feel its time i do fashion which im very passionate about,joy,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.633425,        ""tone_id"": ""joy"",        ""tone_name"": ""Joy""      }    ]  }}"
5429,i feel cranky and annoyed when i dont,anger,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.900482,        ""tone_id"": ""anger"",        ""tone_name"": ""Anger""      },      {        ""score"": 0.615352,        ""tone_id"": ""tentative"",        ""tone_name"": ""Tentative""      }    ]  }}"
5430,i feel like these lenses look so cute,joy,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.738539,        ""tone_id"": ""joy"",        ""tone_name"": ""Joy""      },      {        ""score"": 0.560098,        ""tone_id"": ""analytical"",        ""tone_name"": ""Analytical""      }    ]  }}"
5431,i have not done any hill training but am not feeling apprehensive about it at all,fear,"{  ""document_tone"": {    ""tones"": []  }}"
5432,i was a touch pissed off that janine appears to have totally forgotten my birthday i feel a sarcastic comment in her card next week to make up for it,anger,"{  ""document_tone"": {    ""tones"": []  }}"
5433,i will state right now that i feel strongly that someone should be punished for the hurt that was inflicted on him,sadness,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.753771,        ""tone_id"": ""sadness"",        ""tone_name"": ""Sadness""      },      {        ""score"": 0.659112,        ""tone_id"": ""tentative"",        ""tone_name"": ""Tentative""      }    ]  }}"
5434,i wake up its the uncomfortable feeling i have that i was just mentally abused by my own thoughts and i can t for the life of me remember why and then when i do remember why i honestly wish i hadn t,sadness,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.741629,        ""tone_id"": ""sadness"",        ""tone_name"": ""Sadness""      },      {        ""score"": 0.711887,        ""tone_id"": ""analytical"",        ""tone_name"": ""Analytical""      }    ]  }}"
5435,i tend not to want to cook if i feel grumpy or tired or just stressed,anger,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.708969,        ""tone_id"": ""anger"",        ""tone_name"": ""Anger""      },      {        ""score"": 0.506763,        ""tone_id"": ""analytical"",        ""tone_name"": ""Analytical""      },      {        ""score"": 0.984352,        ""tone_id"": ""tentative"",        ""tone_name"": ""Tentative""      }    ]  }}"
5436,i seek the presence of people of conscience and i feel around me the optimism of youth with its stubborn refusal to accept a fate forced upon it,anger,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.649686,        ""tone_id"": ""joy"",        ""tone_name"": ""Joy""      },      {        ""score"": 0.667919,        ""tone_id"": ""analytical"",        ""tone_name"": ""Analytical""      },      {        ""score"": 0.534455,        ""tone_id"": ""tentative"",        ""tone_name"": ""Tentative""      }    ]  }}"
5437,i feel numb jun nd,sadness,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.664805,        ""tone_id"": ""sadness"",        ""tone_name"": ""Sadness""      },      {        ""score"": 0.822231,        ""tone_id"": ""tentative"",        ""tone_name"": ""Tentative""      }    ]  }}"
5438,i wanted to please him and make him feel accepted,love,"{  ""document_tone"": {    ""tones"": []  }}"
5439,i am in front of a blank canvas i feel calm and focused,joy,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.512126,        ""tone_id"": ""sadness"",        ""tone_name"": ""Sadness""      },      {        ""score"": 0.589295,        ""tone_id"": ""analytical"",        ""tone_name"": ""Analytical""      }    ]  }}"
5440,ive had where i feel good enough to work the whole shift possibly the whole day,joy,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.643495,        ""tone_id"": ""joy"",        ""tone_name"": ""Joy""      },      {        ""score"": 0.798791,        ""tone_id"": ""tentative"",        ""tone_name"": ""Tentative""      }    ]  }}"
5441,i want to be to be worthy of them especially when i m feeling the sarcastic crone,anger,"{  ""document_tone"": {    ""tones"": []  }}"
5442,i feel that every step in my plan has been taken with the divine help,joy,"{  ""document_tone"": {    ""tones"": []  }}"
5443,ive noticed this week that im not the only one who struggles with feeling a little depressed after mothers day,sadness,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.899601,        ""tone_id"": ""sadness"",        ""tone_name"": ""Sadness""      },      {        ""score"": 0.579367,        ""tone_id"": ""analytical"",        ""tone_name"": ""Analytical""      }    ]  }}"
5444,i feel talented sometimes,joy,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.996505,        ""tone_id"": ""tentative"",        ""tone_name"": ""Tentative""      }    ]  }}"
5445,i am just remembering it now and i should have told him it was birthday but i am such a selfish idiot and was feeling jealous of all the people who met nao,anger,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.79444,        ""tone_id"": ""anger"",        ""tone_name"": ""Anger""      }    ]  }}"
5446,i presented old work which made me feel guilty,sadness,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.5538,        ""tone_id"": ""tentative"",        ""tone_name"": ""Tentative""      }    ]  }}"
5447,i wanted to take this opportunity to express the way i feel about myself the blog and your lovely selfs of course,love,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.794985,        ""tone_id"": ""joy"",        ""tone_name"": ""Joy""      }    ]  }}"
5448,i feel so fucked up these days,anger,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.681699,        ""tone_id"": ""tentative"",        ""tone_name"": ""Tentative""      }    ]  }}"
5449,i said sir i feel from real time company experience that mba would be more valuable for my career than gate since most work now a days in it companies now is support based,joy,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.578535,        ""tone_id"": ""sadness"",        ""tone_name"": ""Sadness""      }    ]  }}"
5450,i cant quite believe it but i feel more lively and awake ths morning than i have in ages,joy,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.583825,        ""tone_id"": ""sadness"",        ""tone_name"": ""Sadness""      },      {        ""score"": 0.839577,        ""tone_id"": ""tentative"",        ""tone_name"": ""Tentative""      }    ]  }}"
5451,i feel more inspired to get back into the mindset of putting the good stuff into my body,joy,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.668562,        ""tone_id"": ""joy"",        ""tone_name"": ""Joy""      }    ]  }}"
5452,i hate feeling so fucked up all the time because of this,anger,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.766658,        ""tone_id"": ""anger"",        ""tone_name"": ""Anger""      },      {        ""score"": 0.825035,        ""tone_id"": ""confident"",        ""tone_name"": ""Confident""      }    ]  }}"
5453,i dont know if i feel this way because i live in la and id rather be somewhere else or if its because im stressed about money work or if im just in need of a hug,sadness,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.950228,        ""tone_id"": ""tentative"",        ""tone_name"": ""Tentative""      },      {        ""score"": 0.834239,        ""tone_id"": ""analytical"",        ""tone_name"": ""Analytical""      }    ]  }}"
5454,i feel like posting something clever problem is of course im not an extremely clever person,joy,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.858259,        ""tone_id"": ""analytical"",        ""tone_name"": ""Analytical""      }    ]  }}"
5455,i could feel how exhausted my arms and legs were,sadness,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.540537,        ""tone_id"": ""fear"",        ""tone_name"": ""Fear""      },      {        ""score"": 0.928936,        ""tone_id"": ""tentative"",        ""tone_name"": ""Tentative""      }    ]  }}"
5456,i feel rejected like my peers dont really understand me and as a result arguments ensue,sadness,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.643509,        ""tone_id"": ""tentative"",        ""tone_name"": ""Tentative""      },      {        ""score"": 0.974578,        ""tone_id"": ""analytical"",        ""tone_name"": ""Analytical""      }    ]  }}"
5457,i feel so dull and such an idiot,sadness,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.631285,        ""tone_id"": ""anger"",        ""tone_name"": ""Anger""      },      {        ""score"": 0.615352,        ""tone_id"": ""tentative"",        ""tone_name"": ""Tentative""      }    ]  }}"
5458,i was in a dark moment of my life at that precise moment so each time i read her stuff the fleeting feeling of empathy for her and her triumphs was quickly succeeded by bitterness and guilty resentment towards her,sadness,"{  ""document_tone"": {    ""tones"": []  }}"
5459,i feel terrible about that,sadness,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.931034,        ""tone_id"": ""fear"",        ""tone_name"": ""Fear""      },      {        ""score"": 0.916667,        ""tone_id"": ""sadness"",        ""tone_name"": ""Sadness""      },      {        ""score"": 0.931034,        ""tone_id"": ""anger"",        ""tone_name"": ""Anger""      },      {        ""score"": 0.968123,        ""tone_id"": ""tentative"",        ""tone_name"": ""Tentative""      }    ]  }}"
5460,i feel a tranquil and eloquent charm his praise array delights me thought of legard but he loved me not,joy,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.933326,        ""tone_id"": ""joy"",        ""tone_name"": ""Joy""      }    ]  }}"
5461,i feel almost weird that someone i didnt know has impacted me emotionally these last few days,surprise,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.748937,        ""tone_id"": ""sadness"",        ""tone_name"": ""Sadness""      },      {        ""score"": 0.925256,        ""tone_id"": ""tentative"",        ""tone_name"": ""Tentative""      }    ]  }}"
5462,i did feel a little less inhibited in class tonight,fear,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.542892,        ""tone_id"": ""sadness"",        ""tone_name"": ""Sadness""      }    ]  }}"
5463,i get headaches am easily agitated feel frightened and aggressive,fear,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.887942,        ""tone_id"": ""fear"",        ""tone_name"": ""Fear""      }    ]  }}"
5464,i stand by that he is actually annoying giggle i also acknowledge that i have been feeling very dissatisfied,anger,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.581243,        ""tone_id"": ""anger"",        ""tone_name"": ""Anger""      },      {        ""score"": 0.778006,        ""tone_id"": ""analytical"",        ""tone_name"": ""Analytical""      },      {        ""score"": 0.862149,        ""tone_id"": ""confident"",        ""tone_name"": ""Confident""      }    ]  }}"
5465,i feel so rich when i pass by you i see a penny,joy,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.620391,        ""tone_id"": ""joy"",        ""tone_name"": ""Joy""      }    ]  }}"
5466,i feel sad for that after all,sadness,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 1.0,        ""tone_id"": ""sadness"",        ""tone_name"": ""Sadness""      },      {        ""score"": 0.982476,        ""tone_id"": ""analytical"",        ""tone_name"": ""Analytical""      },      {        ""score"": 0.75152,        ""tone_id"": ""tentative"",        ""tone_name"": ""Tentative""      }    ]  }}"
5467,i like to buck the system and climb on my soapbox when i feel wronged or see others wronged but for the most part i am more comfortable with a society that accepts certain behaviors as moral truths,anger,"{  ""document_tone"": {    ""tones"": []  }}"
5468,i read that men would rather feel unloved than inadequate or disrespected,sadness,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.620279,        ""tone_id"": ""analytical"",        ""tone_name"": ""Analytical""      },      {        ""score"": 0.88939,        ""tone_id"": ""tentative"",        ""tone_name"": ""Tentative""      }    ]  }}"
5469,i like to do things that leave others feeling surprised and delighted,surprise,"{  ""document_tone"": {    ""tones"": []  }}"
5470,i love how a whiff of a certain scent can take you back to a certain time or place remind you of a certain person and make you feel content or nostalgic,joy,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.659778,        ""tone_id"": ""joy"",        ""tone_name"": ""Joy""      }    ]  }}"
5471,i hope the pair of us harbor no hard feelings and do enjoy casual chats about the ways our lives turn out without needing to press a title into everything,joy,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.641348,        ""tone_id"": ""joy"",        ""tone_name"": ""Joy""      }    ]  }}"
5472,i make some of those cracks by the age old system of not sleeping and driving myself insane but i dont have the energy and i dont have that feeling because it feels like ive already devoted my life to working and hacking systems and fucking with numbers for people,love,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.514658,        ""tone_id"": ""anger"",        ""tone_name"": ""Anger""      }    ]  }}"
5473,im not sure if what im feeling is so extremely vulnerable or now that i feel so depressed and sad,fear,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.967995,        ""tone_id"": ""sadness"",        ""tone_name"": ""Sadness""      },      {        ""score"": 0.752368,        ""tone_id"": ""tentative"",        ""tone_name"": ""Tentative""      }    ]  }}"
5474,i have noticed that if i go with out i start to feel irritated at him or easily annoyed by the things he does i feel this tiny ache inside of me almost unnoticeable the first few days as if a tiny hair had burrowed its way into my foot,anger,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.618744,        ""tone_id"": ""analytical"",        ""tone_name"": ""Analytical""      },      {        ""score"": 0.594263,        ""tone_id"": ""tentative"",        ""tone_name"": ""Tentative""      }    ]  }}"
5475,i am starting to feel like a worthless person,sadness,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.845959,        ""tone_id"": ""sadness"",        ""tone_name"": ""Sadness""      },      {        ""score"": 0.868982,        ""tone_id"": ""analytical"",        ""tone_name"": ""Analytical""      }    ]  }}"
5476,i feel so blessed and honoured to be sharing my knowledge on my two absolute favourite topics in this life,love,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.805329,        ""tone_id"": ""joy"",        ""tone_name"": ""Joy""      },      {        ""score"": 0.618451,        ""tone_id"": ""confident"",        ""tone_name"": ""Confident""      }    ]  }}"
5477,i dont have a solid reason for beginning self harm it was a number of things really but i just had these feelings of being worthless that no one would ever like me that i was ugly that i didnt fit in that i was horrible,sadness,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.626431,        ""tone_id"": ""sadness"",        ""tone_name"": ""Sadness""      }    ]  }}"
5478,i read the ny times i feel very inadequate,sadness,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.660207,        ""tone_id"": ""confident"",        ""tone_name"": ""Confident""      },      {        ""score"": 0.724236,        ""tone_id"": ""analytical"",        ""tone_name"": ""Analytical""      }    ]  }}"
5479,i lose friends because they apparently dont like that i tell people how i feel its funny how that works,surprise,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.780085,        ""tone_id"": ""sadness"",        ""tone_name"": ""Sadness""      },      {        ""score"": 0.790563,        ""tone_id"": ""tentative"",        ""tone_name"": ""Tentative""      },      {        ""score"": 0.687768,        ""tone_id"": ""analytical"",        ""tone_name"": ""Analytical""      }    ]  }}"
5480,i feel like the hood makes the sweater too casual to wear to work and so i just don t wear this sweater,joy,"{  ""document_tone"": {    ""tones"": []  }}"
5481,i can feel it clever of them and,joy,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.615352,        ""tone_id"": ""tentative"",        ""tone_name"": ""Tentative""      }    ]  }}"
5482,i feel invigorated when something is refreshed,joy,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.646132,        ""tone_id"": ""joy"",        ""tone_name"": ""Joy""      },      {        ""score"": 0.974201,        ""tone_id"": ""tentative"",        ""tone_name"": ""Tentative""      }    ]  }}"
5483,i have my lowest level class first which is definitely the most difficult to manage with the hotshot boys men then my best class very last period which leaves me feeling somewhat useful at the end of each day,joy,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.63941,        ""tone_id"": ""sadness"",        ""tone_name"": ""Sadness""      }    ]  }}"
5484,i will not say that those hopes were dashed because i did truly enjoy the movie but i did leave feeling disappointed,sadness,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.696569,        ""tone_id"": ""sadness"",        ""tone_name"": ""Sadness""      }    ]  }}"
5485,im feeling a bit gloomy and blah today so this a href http lunajubilee,sadness,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.595701,        ""tone_id"": ""sadness"",        ""tone_name"": ""Sadness""      }    ]  }}"
5486,i was feeling anything but adventurous and stuck with comfort zone and ordered mcdonalds,joy,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.540706,        ""tone_id"": ""sadness"",        ""tone_name"": ""Sadness""      },      {        ""score"": 0.681699,        ""tone_id"": ""tentative"",        ""tone_name"": ""Tentative""      }    ]  }}"
5487,i feel shy of sharing too much about it right now like its a delicate bird that hasnt taken flight,fear,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.614531,        ""tone_id"": ""sadness"",        ""tone_name"": ""Sadness""      },      {        ""score"": 0.704683,        ""tone_id"": ""tentative"",        ""tone_name"": ""Tentative""      }    ]  }}"
5488,i feel insulted video pete edochie responds to death hoax i feel insulted a href http olajideolafunmbi,anger,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.579455,        ""tone_id"": ""sadness"",        ""tone_name"": ""Sadness""      },      {        ""score"": 0.58393,        ""tone_id"": ""tentative"",        ""tone_name"": ""Tentative""      }    ]  }}"
5489,i feel like i ve been distracted all day or i ve been dealing more with fiddly necessities than actual creative work then i ll feel like the day s been wasted,anger,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.687379,        ""tone_id"": ""sadness"",        ""tone_name"": ""Sadness""      },      {        ""score"": 0.740384,        ""tone_id"": ""analytical"",        ""tone_name"": ""Analytical""      }    ]  }}"
5490,i purposely put that statement in the negative to show that im now feeling gun shy,fear,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.658552,        ""tone_id"": ""sadness"",        ""tone_name"": ""Sadness""      },      {        ""score"": 0.825947,        ""tone_id"": ""analytical"",        ""tone_name"": ""Analytical""      }    ]  }}"
5491,i do i hold onto them i look into their eyes and breath them in and i feel immensely deeply thankful,joy,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.681992,        ""tone_id"": ""joy"",        ""tone_name"": ""Joy""      },      {        ""score"": 0.579367,        ""tone_id"": ""analytical"",        ""tone_name"": ""Analytical""      }    ]  }}"
5492,i gotta say im feeling pretty impressed with how everything ended up considering my total dollars dropped totaled and i have three small canvases to play with display with,surprise,"{  ""document_tone"": {    ""tones"": []  }}"
5493,i make my intentions known here i feel rotten if i dont go,sadness,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.908301,        ""tone_id"": ""analytical"",        ""tone_name"": ""Analytical""      }    ]  }}"
5494,i would not feel as shaken if i were appreciated for at least a tiny bit,fear,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.537909,        ""tone_id"": ""joy"",        ""tone_name"": ""Joy""      },      {        ""score"": 0.762356,        ""tone_id"": ""analytical"",        ""tone_name"": ""Analytical""      }    ]  }}"
5495,i got lots o crazy shit going on but i am loved and feel hopeful about the future,joy,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.563898,        ""tone_id"": ""anger"",        ""tone_name"": ""Anger""      },      {        ""score"": 0.913819,        ""tone_id"": ""tentative"",        ""tone_name"": ""Tentative""      }    ]  }}"
5496,i was feeling quite something im not sure,joy,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.988174,        ""tone_id"": ""tentative"",        ""tone_name"": ""Tentative""      }    ]  }}"
5497,im feeling a little bit apprehensive about entering a new chapter again and having to prove myself all over again,fear,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.618451,        ""tone_id"": ""confident"",        ""tone_name"": ""Confident""      }    ]  }}"
5498,i want to enjoy this and feel successful,joy,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.904599,        ""tone_id"": ""joy"",        ""tone_name"": ""Joy""      },      {        ""score"": 0.615352,        ""tone_id"": ""tentative"",        ""tone_name"": ""Tentative""      }    ]  }}"
5499,i still have such a hard time writing my work down and when i do i feel its not perfect,joy,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.669343,        ""tone_id"": ""sadness"",        ""tone_name"": ""Sadness""      },      {        ""score"": 0.581041,        ""tone_id"": ""tentative"",        ""tone_name"": ""Tentative""      }    ]  }}"
5500,i feel like a deprived kid,sadness,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.564589,        ""tone_id"": ""sadness"",        ""tone_name"": ""Sadness""      },      {        ""score"": 0.944551,        ""tone_id"": ""analytical"",        ""tone_name"": ""Analytical""      }    ]  }}"
5501,im glad that peter doesnt feel threatened or concerned by my recent interest in decidedly egalitarian almost feminist christian blogs jonalyn finchers a href http soulation,fear,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.57374,        ""tone_id"": ""tentative"",        ""tone_name"": ""Tentative""      }    ]  }}"
5502,i feel like everything is just so fucked,anger,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.91961,        ""tone_id"": ""tentative"",        ""tone_name"": ""Tentative""      }    ]  }}"
5503,i shouldve stopped feeling envious she has her own life i knew it but its still so hard,anger,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.781733,        ""tone_id"": ""sadness"",        ""tone_name"": ""Sadness""      }    ]  }}"
5504,i feel i am seeing a series of intelligent people who have compartmentalised science and religion mostly into separate areas of their minds and not all in the same way and they are flicking backing and forth between them like radio dials,joy,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.554615,        ""tone_id"": ""tentative"",        ""tone_name"": ""Tentative""      }    ]  }}"
5505,ive been kicked in the stomach by the eating disorder so many times that i feel kind of numb,sadness,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.544292,        ""tone_id"": ""sadness"",        ""tone_name"": ""Sadness""      },      {        ""score"": 0.727988,        ""tone_id"": ""tentative"",        ""tone_name"": ""Tentative""      }    ]  }}"
5506,i used to always throw out twd as an example of dual excellence whenever anyone would defend some tedious issue superhero story but recently i feel like the single issues are suffering a bit,sadness,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.689497,        ""tone_id"": ""sadness"",        ""tone_name"": ""Sadness""      },      {        ""score"": 0.797961,        ""tone_id"": ""analytical"",        ""tone_name"": ""Analytical""      }    ]  }}"
5507,i have a plan with friends and a good support system of neighbors to keep me company but it still feels really weird,surprise,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.742734,        ""tone_id"": ""sadness"",        ""tone_name"": ""Sadness""      }    ]  }}"
5508,i get the feeling that nellie is satisfied that the phone rang happy that leslie is out of the room now,joy,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.87449,        ""tone_id"": ""joy"",        ""tone_name"": ""Joy""      }    ]  }}"
5509,i were to create a piece similar to this again i would improve on it by spending more time on the background as i feel i rushed this and it could have been more detailed,anger,"{  ""document_tone"": {    ""tones"": []  }}"
5510,i feel respected and i feel like i am worth something,joy,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.533305,        ""tone_id"": ""joy"",        ""tone_name"": ""Joy""      },      {        ""score"": 0.928936,        ""tone_id"": ""tentative"",        ""tone_name"": ""Tentative""      },      {        ""score"": 0.8152,        ""tone_id"": ""analytical"",        ""tone_name"": ""Analytical""      }    ]  }}"
5511,i was and still am feeling romantic possibly due to the endless wedding conversations with my girlfriends which involves a lot of talk on whimsical dresses dreamy photoshoots and vintage inspired decorations,love,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.748612,        ""tone_id"": ""joy"",        ""tone_name"": ""Joy""      }    ]  }}"
5512,i feel like im getting less intelligent more and more each day,joy,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.788547,        ""tone_id"": ""analytical"",        ""tone_name"": ""Analytical""      }    ]  }}"
5513,i have a feeling something startled her but either way she started on my shoulder and ended up across the room a very slow flutter mind you,fear,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.510771,        ""tone_id"": ""sadness"",        ""tone_name"": ""Sadness""      }    ]  }}"
5514,i bet you are feeling really mad and hurt,anger,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.544073,        ""tone_id"": ""sadness"",        ""tone_name"": ""Sadness""      },      {        ""score"": 0.724236,        ""tone_id"": ""analytical"",        ""tone_name"": ""Analytical""      },      {        ""score"": 0.856622,        ""tone_id"": ""tentative"",        ""tone_name"": ""Tentative""      }    ]  }}"
5515,i do however feel myself feeling a bit reluctant,fear,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.536322,        ""tone_id"": ""sadness"",        ""tone_name"": ""Sadness""      },      {        ""score"": 0.5538,        ""tone_id"": ""tentative"",        ""tone_name"": ""Tentative""      },      {        ""score"": 0.724236,        ""tone_id"": ""analytical"",        ""tone_name"": ""Analytical""      }    ]  }}"
5516,i know im quite selfish but sometimes i feel like i dont want to throw everything just for something that is uncertain,fear,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.620969,        ""tone_id"": ""sadness"",        ""tone_name"": ""Sadness""      },      {        ""score"": 0.963147,        ""tone_id"": ""tentative"",        ""tone_name"": ""Tentative""      },      {        ""score"": 0.746925,        ""tone_id"": ""analytical"",        ""tone_name"": ""Analytical""      }    ]  }}"
5517,i know the feeling will fade away in a day or two or even in a few hours when the cute hairstyle starts to droop and frizz,joy,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.556818,        ""tone_id"": ""sadness"",        ""tone_name"": ""Sadness""      },      {        ""score"": 0.856622,        ""tone_id"": ""tentative"",        ""tone_name"": ""Tentative""      }    ]  }}"
